smiles,mp
BrC(Br)(Br)c1ccc2cc3ccc(C(Br)(Br)Br)nc3cc2n1,190
c1ccc(-c2ccc3cc4ccc(-c5ccccc5)nc4cc3n2)cc1,279
C(=C\c1ccco1)\c1ccc2cc3ccc(/C=C/c4ccco4)nc3cc2n1,272
Nc1cc2[nH]c(=O)c(C(=O)c3ccccc3)cc2cc1C=O,278.5
COc1ccc(/N=C(/CNc2ccc(OC)cc2)Nc2ccc(OC)cc2)cc1,158.5
O=C(c1ccccc1)N(C/C(=N/c1ccccc1)Nc1ccccc1)c1ccccc1,142
COc1ccc(NCC(=O)Nc2ccc(OC)cc2)cc1,132
CCC1(C2CCC(OC)CC2)C(=O)NC(=O)NC1=O,239.75
CC(=O)N1C(=O)Cc2cc3c(cc21)N(C(C)=O)C(=O)C3,295
CC(=O)N1C(=O)/C(=C/c2ccccc2)c2cc3c(cc21)N(C(C)=O)C(=O)/C3=C/c1ccccc1,256
CCOC(=O)Cc1cc(CC(=O)OCC)c(NC(=O)OCC)cc1NC(=O)OCC,140
O=C(Cc1cc(CC(=O)Nc2ccccc2)c([N+](=O)[O-])cc1[N+](=O)[O-])Nc1ccccc1,267
c1ccc(C/C(=N\Nc2cccc(N/N=C(\Cc3ccccc3)c3ccccc3)c2)c2ccccc2)cc1,164
CC/C(=N\Nc1cccc(N/N=C(\CC)C(=O)O)c1)C(=O)O,190
Nc1cc2nc3c(cc2cc1C=O)CCCC3,218
C(=N/c1ccc(-c2ccc(/N=N/c3ccccc3)cc2)cc1)\c1ccccc1,226
O=[N+]([O-])c1ccc(-c2ccc(/N=N/c3ccccc3)cc2)cc1,178.5
CC(=O)N(Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1,161
c1ccc(/N=N/c2ccc(-c3ccc(NNc4ccccc4)cc3)cc2)cc1,172.5
COc1ccc(/C=N/c2ccc(-c3ccc(/N=N/c4ccccc4)cc3)cc2)cc1,214.5
CC(=O)N(Nc1ccccc1)c1ccc(-c2ccc(N(Nc3ccccc3)C(C)=O)cc2)cc1,235
CC(=O)Nc1ccc(-c2ccc(/N=N/c3ccccc3)cc2)cc1,236.5
CC(=O)N(Nc1ccccc1)c1ccc(-c2ccc(/N=N/c3ccccc3)cc2)cc1,244
O=S(=O)(O)c1ccc(/N=N/c2ccc(/N=N/c3ccc(S(=O)(=O)O)cc3)cc2)cc1,157
CC(=O)Nc1ccc(/N=N/c2ccc(N(Nc3ccc(NC(C)=O)cc3)C(C)=O)cc2)cc1,218
[O-]/[N+](=N\c1ccc(/N=N/c2ccccc2)cc1)c1ccc(/N=N/c2ccc(/N=N/c3ccccc3)cc2)cc1,253
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,271
COC(=O)Oc1ccccc1C(=O)O,134
COC(=O)NCCc1ccccc1NC(C)=O,107
COC(=O)N/C=C/c1ccccc1[N+](=O)[O-],146.8
O=NN1CCc2ccccc21,83
Clc1cc(C(Cl)Cl)c(Cl)cc1C(Cl)Cl,72
ClCc1c(Cl)c(Cl)c(CCl)c(Cl)c1Cl,174
ClC(Cl)c1ccc(C(Cl)Cl)cc1,92.5
Cc1c(Cl)c(Cl)c(C)c(Cl)c1Cl,216
CC(=O)Nc1ccccc1CCCCc1ccccc1NC(C)=O,236
O=C(Nc1ccccc1CCCCc1ccccc1NC(=O)c1ccccc1)c1ccccc1,210.75
O=C(CCc1ccccc1)/C(=N\O)c1ccccc1,129.5
N#[N+]CC(=O)c1cccc(C(=O)C[N+]#N)c1,127
O=C1NC(=S)S/C1=C\c1cccc(/C=C2\SC(=S)NC2=O)c1,316
CCOC(C/N=C/c1cccc(/C=N/CC(OCC)OCC)c1)OCC,61
O=C1OC(c2ccccc2)=N/C1=C\c1cccc(/C=C2\N=C(c3ccccc3)OC2=O)c1,247
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cccc(/C=C2\C(=O)N(c3ccccc3)N=C2C)c1,220
O=C(C[N+](=O)[O-])c1cccc(C(=O)C[N+](=O)[O-])c1,160
O=[N+]([O-])/C(Br)=C/c1cccc(/C=C(\Br)[N+](=O)[O-])c1,153
O=[N+]([O-])/C=C/c1cccc(/C=C/[N+](=O)[O-])c1,203.5
O=C1OC(c2ccccc2)=N/C1=C\c1cc(/C=C2/N=C(c3ccccc3)OC2=O)c([N+](=O)[O-])cc1[N+](=O)[O-],266
CCOC(C/N=C/c1ccc(/C=N/CC(OCC)OCC)c([N+](=O)[O-])c1)OCC,38
Cc1cc(/C=C/c2ccccc2N)c([N+](=O)[O-])cc1[N+](=O)[O-],175
CC(=O)Nc1ccccc1/C=C/c1cc(/C=C/c2ccccc2NC(C)=O)c([N+](=O)[O-])cc1[N+](=O)[O-],270
Cc1cc(/C=C/c2ccccc2N)c(N)cc1N,151
CC(=O)Nc1ccccc1/C=C/c1cc(/C=C/c2ccccc2)c([N+](=O)[O-])cc1[N+](=O)[O-],265
CC(=O)Oc1c(-c2ccccc2)[nH]c2cc([N+](=O)[O-])c(/C=C/c3ccccc3)cc12,224
Nc1ccccc1/C=C/c1cc(/C=C/c2ccccc2)c([N+](=O)[O-])cc1[N+](=O)[O-],193
Nc1ccccc1/C=C/c1cc(/C=C/c2cccc([N+](=O)[O-])c2)c([N+](=O)[O-])cc1[N+](=O)[O-],250
O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)c([N+](=O)[O-])cc1[N+](=O)[O-],174
O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2cccc3c2OCO3)cc1/C=C/c1cccc2c1OCO2,215
COc1cccc(/C=C/c2cc(/C=C/c3cccc(OC)c3O)c([N+](=O)[O-])cc2[N+](=O)[O-])c1O,254
O=[N+]([O-])c1ccc(/C=C/c2ccccc2O)c([N+](=O)[O-])c1,186
CCOC(=O)c1cc(C(=O)O)c([N+](=O)[O-])cc1[N+](=O)[O-],154
COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1O,191
Nc1cc(N)c(/C=C/c2ccccc2)cc1/C=C/c1ccccc1,201
O=Cc1ccc(C=O)c([N+](=O)[O-])c1,97
O=[N+]([O-])c1cc(/C=N\O)ccc1/C=N/O,175.5
O=[N+]([O-])c1cc(/C=N\Nc2ccccc2)ccc1/C=N/Nc1ccccc1,185
O=[N+]([O-])c1cc(/C=N\c2ccccc2)ccc1/C=N/c1ccccc1,133.5
COC(=O)/C=C/c1ccc(/C=C/C(=O)OC)c([N+](=O)[O-])c1,166
CC(C)CCOC(=O)/C=C/c1ccc(/C=C/C(=O)OCCC(C)C)c([N+](=O)[O-])c1,93.5
COC(=O)/C=C/c1ccc(/C=C/C(=O)OC)c(N)c1,159
CCOC(=O)/C=C/c1ccc(/C=C/C(=O)OCC)c(N)c1,178
CC(=O)N(C(C)=O)c1cc(/C=C/C(=O)O)ccc1/C=C/C(=O)O,312.5
COC(=O)/C=C/c1ccc(/C=C/C(=O)OC)c(NC(C)=O)c1,168
O=C(O)/C=C/c1ccc2ccc(=O)[nH]c2c1,330
CCOC(=O)/C=C/c1ccc2ccc(=O)[nH]c2c1,209.5
O=C(O)CCc1ccc2c(c1)NC(=O)CC2,240
COC(=O)CCc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])NC(=O)CC2,166
O=C(CNc1ccc(NCC(=O)c2ccccc2)cc1)c1ccccc1,151
O=C(CNc1cccc(NCC(=O)c2ccccc2)c1)c1ccccc1,164
CCOC(=O)c1[nH]c2cc3[nH]c(C(=O)OCC)c(OC(C)=O)c3cc2c1OC(C)=O,178
CCOC(=O)C(Nc1cccc(NC(C(=O)OCC)C(=O)OCC)c1)C(=O)OCC,79
CNc1ccc2cc(OC)[nH]c2c1,165
O=C(CNc1cccc([N+](=O)[O-])c1)c1ccccc1,169
COc1cc2ccc(N(C)S(=O)(=O)c3ccc(C)cc3)cc2[nH]1,203
CC(=O)Nc1cccc(NCC(=O)c2ccccc2)c1,171
Nc1c(S/C=C/Cl)ccc2c1C(=O)c1ccccc1C2=O,180
NCCc1cccc(CCO)c1,264
CC(=O)Nc1c(C)ccc2c1C(=O)c1ccccc1C2=O,133
CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2NC(C)=O)c(NC(C)=O)c1,283
CC(=O)Nc1cc([N+](=O)[O-])c(/C=C/c2ccccc2)c([N+](=O)[O-])c1/C=C/c1ccccc1,171
CC(=O)Nc1cc(NC(C)=O)c(/C=C/c2ccccc2)cc1/C=C/c1ccccc1,224
Nc1cc([N+](=O)[O-])c(/C=C/c2ccccc2)cc1/C=C/c1ccccc1,111
CC(=O)Nc1cc(NC(C)=O)c(/C=C/c2ccccc2)c([N+](=O)[O-])c1/C=C/c1ccccc1,276
CC(=O)Nc1cc(NC(C)=O)c(/C=C/c2ccccc2)c(NC(C)=O)c1/C=C/c1ccccc1,330
CC(=O)N(C(C)=O)c1cc([N+](=O)[O-])c(/C=C/c2ccccc2)c([N+](=O)[O-])c1/C=C/c1ccccc1,175
O=[N+]([O-])c1ccccc1/C=C/c1nc2ccccc2[nH]1,215
Nc1ccccc1/C=C/c1nc2ccccc2[nH]1,213
Cc1ccc(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,140
Cc1ccc(-n2c(C)nc3cc([N+](=O)[O-])ccc32)cc1,152
Cc1ccc(Nc2ccc([N+](=O)[O-])cc2N)cc1,160
COC(=O)c1ccc(N2N=N2)cc1,40
N#Cc1ccc(N2N=N2)cc1,70
CCc1cc(C(F)(F)F)c2c([nH]c3ccccc32)c1CO,151.5
O=C1CC(c2cccc(C3=NN(c4ccccc4)C(=O)C3)c2)=NN1c1ccccc1,263
O=[N+]([O-])c1ccc(/C=C\c2ccccc2[N+](=O)[O-])cc1,138.5
O=C(O)/C(=C/c1ccccc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1,184
O=[N+]([O-])c1ccc(/C=C\c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,240
O=C(Cc1ccccc1[N+](=O)[O-])c1ccccc1[N+](=O)[O-],166
Nc1ccccc1-c1cc2ccccc2[nH]1,153
CC(=O)Nc1ccccc1-c1cc2ccccc2[nH]1,151.5
CC(=O)Nc1ccccc1CCc1ccccc1NC(C)=O,250
Nc1ccc(/C(=C\c2ccccc2N)C(=O)O)cc1,186
CC(=O)Nc1ccc(/C(=C\c2ccccc2NC(C)=O)C(=O)O)cc1,240
CC(=O)Nc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1,236
Nc1c(C=O)cc(C=O)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,289
Nc1nc2cc3nc(N)c(-c4ccccc4)cc3cc2cc1-c1ccccc1,301
O=C(O)Cc1ccc2c(c1)NC(=O)C2,238
CN(C)c1ccc(/N=C(\C#N)c2ccc(/C(C#N)=N/c3ccc(N(C)C)cc3)cc2)cc1,240
Nc1cc(CCNC(=O)c2ccccc2)ccc1CCNC(=O)c1ccccc1,210
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)ccc1CCNC(=O)c1ccccc1,176
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(C)=O)cc1CCNC(=O)c1ccccc1,285
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)cc(NC(C)=O)c1CCNC(=O)c1ccccc1,268
BrC(=C(\Br)c1ccccc1)/C(Br)=C(\Br)c1ccccc1,236
O=C1Nc2ccccc2/C1=C/c1ccccc1[N+](=O)[O-],82
CC(=O)n1c2ccccc2c2cc3ccccc3nc21,187
CC(=O)Nc1ccccc1CCNCCc1ccccc1NC(C)=O,110
CC(=O)Nc1ccccc1CCN(CCc1ccccc1NC(C)=O)C(C)=O,189
CC(=O)Nc1ccccc1CCN(CCc1ccccc1NC(C)=O)N=O,172
CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccccc1O,153.5
O=C1/C(=N\O)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,223
O=C1/C(=N\Nc2ccccc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccccc1,239.5
N#Cc1cccc2c(NC(=O)c3ccccc3)cccc12,211.75
NCc1cccc2c(Br)cccc12,138.75
Brc1cccc2c(CNCc3cccc4c(Br)cccc34)cccc12,142
O=Cc1ccc2c(Br)cccc2c1,78
O/N=C\c1ccc2c(Br)cccc2c1,178
NCc1ccc2c(Br)cccc2c1,111.75
Oc1ccccc1CNCc1ccccc1O,162
CC(=O)/C(=C\N)c1ccccc1,97
O=Nc1ccc2c(O)ccc(N=O)c2c1O,250
Oc1c(-c2ccc3ccccc3c2O)ccc2ccccc12,300
NC(=O)n1c(C2CCCCC2)nn(-c2ccccc2)c1=O,198
CC(=O)Oc1nc(CCc2ccccc2)nn1-c1ccccc1,109
C/C=C/c1nc(O)n(-c2ccccc2)n1,188
CCCc1nc(O)n(-c2ccccc2)n1,146
CCCc1nc(OC(C)=O)n(-c2ccccc2)n1,84
Oc1nc(CCc2ccccc2)nn1-c1ccccc1,182
CCCc1nn(-c2ccccc2)c(=O)n1C(N)=O,133
C/C=C/C(=O)NNc1ccccc1,190
O=C(NNc1ccccc1)C1CCCCC1,164
O=C(O)c1nc(O)n(-c2ccccc2)n1,180
O=C(/C=C/c1ccccc1)NNc1ccccc1,187
CC(=O)C1=Cc2ccccc2C1,122
C/C(=N/Nc1ccccc1)C1=Cc2ccccc2C1,225
O=C(/C=C/OC(=O)c1ccccc1)CCc1ccccc1,99.5
O=C(/C=C/O)CCc1ccccc1,150
CC1=C(c2ccccc2)c2ccccc2/C1=N/NC(N)=O,200.5
CC(C(=O)O)=C(c1ccccc1)c1ccccc1,163
C/C(=C\C=C\c1ccccc1)C(=O)O,159
O=C(O)/C(=C/c1ccccc1)Cc1ccccc1,157.5
O=C(OC(=O)/C(=C/c1ccccc1)Cc1ccccc1)/C(=C/c1ccccc1)Cc1ccccc1,107.8
COC(=O)/C(=C/c1ccccc1)Cc1ccccc1,27.5
C/C(=C\C=C\c1ccccc1)C(=O)OC(=O)/C(C)=C/C=C/c1ccccc1,112.5
O=[N+]([O-])c1c(Cl)cc(Cl)cc1C(Cl)Cl,45
O=C(Nc1ccc(C#Cc2ccc(NC(=O)c3ccccc3)cc2)cc1)c1ccccc1,332
CC(=O)Nc1ccc(C#Cc2ccc(NC(C)=O)cc2)cc1,281
Nc1ccc(C#Cc2ccc(N)cc2)cc1,235.75
O=C(Cc1ccc(/N=C/c2ccccc2)cc1)c1ccc(/N=C/c2ccccc2)cc1,181
Nc1ccc(CC(=O)c2ccc(N)cc2)cc1,145
Nc1ccc(C/C(=N/O)c2ccc(N)cc2)cc1,146.5
CC(=O)NCCc1ccccc1[N+](=O)[O-],94
CC(=O)N(C)c1cccc(N(C)C(C)=O)c1,152
C(#Cc1ccc(/N=C/c2ccccc2)cc1)c1ccc(/N=C/c2ccccc2)cc1,207
C(=C\c1ccc(/N=C/c2ccccc2)cc1)\c1ccc(/N=C/c2ccccc2)cc1,104
CC(C)C/C(Cc1ccccc1)=N\NC(N)=O,89
CC/C(CCCc1ccccc1)=N\NC(N)=O,149
Nc1ccc(/C=C\c2ccc(N)cc2)cc1,121
O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3ccccc3)cc2)cc1)c1ccccc1,352
CCO[C@H]1OC(C(N)=O)=CC[C@H]1Br,141.5
CC(C)=CCC/C(C)=N/NC(N)=O,136
O=C(NCC(c1ccccc1)c1ccccc1)c1ccccc1,123
S=C(NCC(c1ccccc1)c1ccccc1)Nc1ccccc1,171
O=NN(CC(c1ccccc1)c1ccccc1)CC(c1ccccc1)c1ccccc1,179
Cc1ccc(C(C)(C)C(=O)ON)cc1,119
CCC(=N\NC(N)=O)/C(C)=N\NC(N)=O,244.5
O=c1on(-c2ccccc2)cc1-c1ccccc1,175
O=c1on(-c2ccccc2)c(Br)c1-c1ccccc1,165.75
Cc1ccc(CC(=O)Nc2ccc(C)cc2)cc1,163
C/C(=N\NC(N)=O)c1ccc(C)cc1,204
CCOC(=O)/C(C#N)=C/c1ccc(O)cc1,171.5
S=C(NC1CCCCC1)C(=S)NC1CCCCC1,151
S=C(Nc1ccccc1)C(=S)Nc1ccccc1,134.5
COc1cc2nnc(/C=C/C(C)=O)c(-c3ccc(C)o3)c2cc1OC,209.5
CC(=O)CCc1oc2c(Br)cc(Br)cc2c1-c1ccc(C)o1,107.5
CC(=O)CCc1oc2c(I)cc(I)cc2c1-c1ccc(C)o1,192
CC(=O)CCc1oc2ccc(NC(C)=O)cc2c1-c1ccc(C)o1,131.75
CC(=O)/C=C/c1oc2ccc(Cl)cc2c1-c1ccc(C)o1,118.5
C/C(CCc1oc2ccc([N+](=O)[O-])cc2c1-c1ccc(C)o1)=N/O,160.5
C/C(CCc1oc2ccc(Cl)cc2c1-c1ccc(C)o1)=N/O,114.5
C/C(CCc1oc2c(Br)cc(Br)cc2c1-c1ccc(C)o1)=N/O,157.5
C/C(CCc1oc2ccccc2c1-c1ccc(C)o1)=N/O,104.5
C/C(CCc1oc2ccc(C)cc2c1-c1ccc(C)o1)=N/O,103.5
CC(C)(C)c1cc(C(=S)Nc2ccccc2)cc(C(C)(C)C)c1O,227.5
COc1ccccc1NC(=S)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,185.75
Cc1ccccc1NC(=S)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,257.75
CC(C)(C)NC(=S)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,203.75
COc1ccc(NC(=S)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1,128.75
CC(C)(C)c1cc(C(=S)NC2CCCCC2)cc(C(C)(C)C)c1O,217.5
CC(C)(C)c1cc(/C(=N\c2ccccc2)Nc2ccccc2)cc(C(C)(C)C)c1O,130.5
C/N=C(/N)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,280.5
C=CC/N=C(/NCC=C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,201.5
CC(C)(C)c1cc(/N=N/c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,246.5
O=P(c1ccccc1)(c1ccccc1)C1C=C(c2ccc(Br)cc2)OC(c2ccc(Br)cc2)=C1,193.5
COc1ccc(C=C2C3=C(CCCC3)OC3=C2CCCC3)cc1,123.75
COc1cc(/C=C/[N+](=O)[O-])c([N+](=O)[O-])cc1OC,168.5
COc1ccc(C(=O)/C=C(\C)c2ccc(OC)cc2)cc1,86.5
COS(=O)(=O)c1cc([N+](=O)[O-])ccc1C#Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)OC,228.2
CCOC(=O)c1ccc(OC)cn1,39
Nc1nnc(-c2ccccc2)c(Nc2ccc(Cl)cc2Cl)n1,222.75
Nc1nnc(-c2ccccc2)c(Nc2ccc(Cl)cc2)n1,297
Nc1nnc(-c2ccccc2)c(Nc2ccc(I)cc2)n1,389
COc1ccc(Nc2nc(N)nnc2-c2ccccc2)cc1,293
S=c1nnc(-c2ccccc2)c(Nc2ccc(Cl)cc2)[nH]1,314.5
S=c1nnc(-c2ccccc2)c(Nc2ccc(Br)cc2)[nH]1,359
S=c1nnc(-c2ccccc2)c(Nc2ccccc2Cl)[nH]1,314.5
COc1ccccc1Nc1[nH]c(=S)nnc1-c1ccccc1,241.5
COc1ccc(Nc2[nH]c(=S)nnc2-c2ccccc2)cc1,233
Cc1ccccc1Nc1[nH]c(=S)nnc1-c1ccccc1,294
Cc1ccccc1NC(=S)/C(=N\NC(=N)N)c1ccccc1,206.5
N=C(N)N/N=C(\C(=S)Nc1ccc(Br)cc1)c1ccccc1,210.5
O=c1[nH]nc(-c2ccccc2)c(=S)n1-c1ccc(F)c(Cl)c1,138
COc1ccc(NC(=S)C(=O)c2ccccc2)cc1,149
O=C(C(=S)Nc1ccc(Cl)cc1)c1ccccc1,222.75
C/C(=N\O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,200.5
Cc1cc2c(C#N)c3n(C)c4ccccc4n3c(=O)c2c(C)n1,321
Cc1cc2c(C#N)c3sc4ccccc4n3c(=O)c2c(C)n1,287
Cc1cc2c(C#N)c3ccc4ccccc4n3c(=O)c2c(C)n1,243
N#Cc1c2ncccc2c(=O)n2c1sc1ccccc12,275
Cn1c2ccccc2n2c(=O)c3cccnc3c(C#N)c12,292.75
Cn1c2ccccc2n2c(=O)c3ccncc3c(C#N)c12,296
NC(=O)c1sc2nnccc2c1N,315
O=c1[nH][nH]c(=O)c2cc3c(cc12)CCC3,310
CC(C)C1=C(O)C(=O)C2=C(C=C[C@H]3C(C)(C)CCC[C@]23C)C1=O,167
CC(=O)O[C@@H]1C[C@H]2C(C)(C)CCC[C@]2(C)C2=C1C(=O)C(C(C)C)=C(O)C2=O,213
CC(C)C1=C(O)C(=O)C2=C(C1=O)[C@@H](O)C[C@H]1C(C)(C)CCC[C@]21C,214
CC(C)C1=C(O)C(=O)C2=C(C[C@@H](O)[C@H]3C(C)(C)CCC[C@]23C)C1=O,187.5
CC(C)C1=C(O)C(=O)C2=C(C1=O)[C@@H]1O[C@@H]1[C@H]1C(C)(C)CCC[C@]21C,202
Ic1cccc2cccc(I)c12,106
CC(C)CC1c2ccccc2-c2ccccc21,45
CCc1cc2ccccc2ccc1=O,49
O=C1C=CC2=CC(=O)C=CC(=C1)C2,122
O=C1C=CC=C2CC1=CC=CC2=O,147
O=C1C=CC2=CC(=O)C=CC2=C1,132
C1=C\c2ccc(o2)-c2ccc(o2)/C=C\c2ccc(o2)-c2ccc/1o2,270.5
COc1cc(CCN(Cc2cccc(O)c2)C(=O)C(F)(F)F)ccc1O,51
COc1cc2c(cc1O)[C@H](C)N(C)CC2,182
Cn1c2c(c3ccccc31)CCCC2,52.5
COc1cc2c(cc1O)CCNC2,222
C(=N/CC/N=C/c1ccc2c(c1)OCO2)\c1ccc2c(c1)OCO2,178
O=c1[nH]c(-c2ccccc2)cc2ccncc12,239
O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1,295.5
COc1cc(/C=C\C(=O)NCCc2ccc(OCc3ccccc3)c(OC)c2)ccc1OCc1ccccc1,163
C/C(=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccc1O,259
O=C(Nc1ccccc1NC(=O)c1ccccc1)c1ccccc1,301.75
Cc1ccncc1S(=O)(=O)O,300
Cc1ccncc1/C=N/O,180
Cc1ccncc1/C=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],155.5
OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,199
CC1(C)N[C@H](C(=O)O)Cc2c1[nH]c1ccccc21,227.5
COc1ccc2cc(Nc3ccc4c(c3)OCCO4)ccc2c1,102
O=C1SC(Cl)(Cl)c2nc3c(cc21)C(=O)SC3(Cl)Cl,181.5
Cc1c(C)c(C#N)c2ccccc2c1C#N,262.75
CCc1[nH]c2ccccc2c1C,63.5
Cc1c(C(N)=O)[nH]c2ccccc12,171
Cc1c(C#N)[nH]c2ccccc12,103
Cc1[nH]c2ccccc2c1C#N,212.5
CO/C(C)=C(\C#N)c1ccccc1[N+](=O)[O-],67.5
CCOC(=O)c1[nH]c2ccccc2c1C,131.5
Cc1c(C(=O)O)[nH]c2ccccc12,162.5
CC(=O)c1[nH]c2ccccc2c1C,147
Cc1cc(CCl)c(C)cc1CCl,132
O[C@H]1CC2=C(CC=CC2)C[C@H]1O,139.5
O[C@H]1CC2=C(CCCC2)C[C@H]1O,120.5
COC1(OC)C/C=C\CC(OC)(OC)C/C=C\C1,201.5
O=CNC1C/C=C\CC(NC=O)C/C=C\C1,289.5
CC(=O)N[C@H]1C/C=C\C[C@@H](NC(C)=O)C/C=C\C1,272
COC(=O)C1(C(=O)OC)Cc2cc(C)ccc2C(=O)O1,135.15
COC(=O)C1(C(=O)OC)Cc2cccc(OC)c2C(=O)O1,89.1
COC(=O)C1(C(=O)OC)Cc2ccc(C)cc2C(=O)O1,120.1
O=C1c2ccccc2C(=O)c2c1cc1ccccc1c2O,321
COC(=O)c1cc2ccccc2c(OC(=O)c2ccccc2C)c1C(=O)OC,139
Cc1c(C)c(C)c2c(c1C)CC2=O,160.75
COc1ccc2c(c1C)CC2=O,72.5
O=C1Cc2c1cccc2[N+](=O)[O-],116
Cc1c2c(c(C)c3c1C(=O)C3)C(=O)C2,237.75
O=[N+]([O-])c1ccc(N/N=C2\Cc3c2ccc2ccccc32)c([N+](=O)[O-])c1,274.5
O=C1Cc2cccc(Br)c21,82.125
CN(C)c1ccn2c(=O)c3ccccc3cc2c1,157
Clc1cc2c(cc1Cl)-c1cc(Cl)c(Cl)cc1-2,238.75
CC(C)[C@@H]1C(=O)N(c2ccccc2)[C@@H]1c1ccccc1,169
O=C1C=CC(=O)[C@@H]2CC3=C(CC4=C(C3)C[C@H]3C(=O)C=CC(=O)[C@H]3C4)C[C@H]12,337.5
COC(=O)C1=C(C(=O)OC)CC2=C(CC3=C(C2)CC(C(=O)OC)=C(C(=O)OC)C3)C1,260.75
CC(=C\OC(=O)c1ccccc1)/C(C)=N/OC(=O)c1ccccc1,231.5
O=C1Cc2ccccc2CO1,82.75
C[C@]12C=C[C@H](O1)[C@H]1C(=O)OC(=O)[C@H]12,69.5
Cc1cc(C)c(CSCc2c(C)cc(C)cc2C)c(C)c1,145.9
Cc1cc(C)c(CS(=O)(=O)Cc2c(C)cc(C)cc2C)c(C)c1,298.5
O=S1(=O)Cc2ccccc2C1,151.5
O=S1(=O)CCc2ccccc2CC1,154
O=S1(=O)Cc2cccc3cccc(c23)C1,239
CC(=O)O/C(=C\C=C(/OC(C)=O)c1ccccc1)c1ccccc1,175
O=C(/C=C/C(=O)c1ccccc1)c1ccccc1,110.8
C[C@]12CCC(=O)C=C1CCC[C@@H]2O,57
CC(=O)O[C@H]1CCCC2=CC(=O)CC[C@@]21C,89.5
CC(=O)CC(=O)c1c(C)c(C)c(C)c(C)c1C,74.225
Cc1cc(C)c(-c2cc(C)[nH]n2)c(C)c1,129
COC(=O)/C(=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1C(=O)OC,121.2
CC1=C[C@@]2(C)O[C@@H](c3ccccc3)[C@@H]1C(C#N)(C#N)C2(C#N)C#N,170.5
O=C1[C@H]2Cc3ccccc3C[C@H]2C(=O)[C@@H]2Cc3ccccc3C[C@H]12,225.5
O=C1C=CC(=O)c2cc3ccccc3cc21,224.5
O=C1[C@H]2CC3=C(CC=CC3)C[C@H]2C(=O)[C@H]2CC3=C(CC=CC3)C[C@@H]12,300.8
O=C1OC(=O)C2=C1Cc1ccccc1C2,244
O=C1c2cc3ccccc3cc2C(=O)c2cc3ccccc3cc21,392.5
O=C1OC(=O)[C@]23CC4=C(CC=CC4)C[C@]12CC1=C(CC=CC1)C3,233.5
O=C1OC(=O)[C@@]23Cc4ccccc4C[C@@]12Cc1cc2c(cc1C3)CC2,250
O=C1OC(=O)[C@]23Cc4ccccc4C[C@]12Cc1ccccc1C3,268.5
O=C1Cc2ccccc2C(=O)Cc2ccccc21,208
c1ccc2c(c1)CC1(OCCO1)c1ccccc1CC21OCCO1,143.75
Cc1ccccc1C(=O)Cc1ccccc1C(=O)OC(C)(C)C,33
COc1ccc(-c2cc3ccccc3cn2)cc1,99.125
c1ccc2c(c1)-c1ccccc1-2,114.75
Cc1cccc2c1-c1nc3ccccc3nc1-2,134.9
O=C1C=CC(=O)[C@@H]2Cc3ccccc3C[C@H]12,127.5
C/C(C#Cc1ccccc1)=C/C(C)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],211
